Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,Region,Product_Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD1788,2024-02-28,2024-02-29,CUST254,Neha,Home Office,India,Asia,Technology,Storage,Desk Phone,193,7,0.26,-20
ORD1789,2024-02-29,2024-03-01,CUST190,Manoj,Consumer,India,Oceania,Furniture,Accessories,Desk Phone,934,2,0.23,480
ORD1790,2024-03-01,2024-03-02,CUST290,Priya,Corporate,USA,Europe,Technology,Copiers,Desk Phone,1142,2,0.24,308
ORD1791,2024-03-02,2024-03-03,CUST859,Manoj,Consumer,Germany,Asia,Furniture,Chairs,Ink Cartridge,1172,4,0.2,560
ORD1792,2024-03-03,2024-03-04,CUST964,Anjali,Corporate,Canada,North America,Office Supplies,Accessories,Office Desk,445,1,0.08,499
ORD1793,2024-03-04,2024-03-05,CUST129,Vikram,Home Office,Canada,Europe,Office Supplies,Binders,Ergonomic Chair,1098,3,0.27,365
ORD1794,2024-03-05,2024-03-06,CUST460,Priya,Consumer,India,Asia,Technology,Storage,Ergonomic Chair,997,9,0.2,125
ORD1795,2024-03-06,2024-03-07,CUST514,Arjun,Corporate,USA,Europe,Office Supplies,Phones,Ink Cartridge,940,7,0.17,156
ORD1796,2024-03-07,2024-03-08,CUST155,Karan,Home Office,Canada,Europe,Furniture,Storage,Office Desk,1542,7,0.03,449
ORD1797,2024-03-08,2024-03-09,CUST383,Manoj,Home Office,Australia,Oceania,Furniture,Copiers,Wireless Mouse,1557,4,0.13,479
ORD1798,2024-03-09,2024-03-10,CUST734,Anjali,Home Office,Australia,North America,Furniture,Storage,Wireless Mouse,1638,2,0.14,190
ORD1799,2024-03-10,2024-03-11,CUST887,Anjali,Consumer,Germany,Oceania,Technology,Storage,Wireless Mouse,1224,4,0.26,414
ORD1800,2024-03-11,2024-03-12,CUST665,Manoj,Home Office,India,Europe,Technology,Copiers,Ergonomic Chair,1217,6,0.16,-116
ORD1801,2024-03-12,2024-03-13,CUST760,Anjali,Consumer,Canada,Oceania,Office Supplies,Phones,Ergonomic Chair,618,3,0.11,116
ORD1802,2024-03-13,2024-03-14,CUST776,Manoj,Corporate,Germany,Oceania,Technology,Chairs,Ergonomic Chair,1112,1,0.29,11
ORD1803,2024-03-14,2024-03-15,CUST914,Arjun,Corporate,Australia,North America,Furniture,Copiers,Office Desk,158,8,0.03,314
ORD1804,2024-03-15,2024-03-16,CUST202,Ravi,Consumer,India,Asia,Furniture,Chairs,Wireless Mouse,1766,5,0.13,183
ORD1805,2024-03-16,2024-03-17,CUST502,Arjun,Consumer,India,Europe,Technology,Accessories,Ink Cartridge,1115,5,0.01,490
ORD1806,2024-03-17,2024-03-18,CUST394,Karan,Consumer,Australia,Europe,Furniture,Binders,Office Desk,1259,4,0.22,141
ORD1807,2024-03-18,2024-03-19,CUST630,Arjun,Consumer,Australia,Europe,Furniture,Binders,Ergonomic Chair,984,6,0.28,-163
ORD1808,2024-03-19,2024-03-20,CUST570,Manoj,Home Office,USA,Asia,Technology,Binders,Office Desk,447,3,0.08,310
ORD1809,2024-03-20,2024-03-21,CUST926,Ravi,Corporate,USA,North America,Office Supplies,Binders,Desk Phone,1296,9,0.26,219
ORD1810,2024-03-21,2024-03-22,CUST898,Manoj,Consumer,Australia,Asia,Office Supplies,Chairs,Desk Phone,683,5,0.09,550
ORD1811,2024-03-22,2024-03-23,CUST817,Manoj,Home Office,Germany,Oceania,Technology,Phones,Ergonomic Chair,1206,3,0.27,-32
ORD1812,2024-03-23,2024-03-24,CUST159,Neha,Corporate,Germany,North America,Technology,Copiers,Ergonomic Chair,1236,1,0.23,142
ORD1813,2024-03-24,2024-03-25,CUST573,Vikram,Home Office,Canada,North America,Technology,Binders,Desk Phone,1288,6,0.24,105
ORD1814,2024-03-25,2024-03-26,CUST253,Neha,Corporate,Germany,Europe,Technology,Binders,Office Desk,782,2,0.01,341
ORD1815,2024-03-26,2024-03-27,CUST326,Vikram,Consumer,India,Oceania,Furniture,Copiers,Ergonomic Chair,284,3,0.29,501
ORD1816,2024-03-27,2024-03-28,CUST680,Manoj,Corporate,France,Europe,Technology,Binders,Desk Phone,1916,1,0.22,336
ORD1817,2024-03-28,2024-03-29,CUST469,Manoj,Consumer,India,North America,Technology,Accessories,Wireless Mouse,707,9,0.09,-89
ORD1818,2024-03-29,2024-03-30,CUST278,Anjali,Corporate,France,Oceania,Furniture,Storage,Desk Phone,800,8,0.25,210
ORD1819,2024-03-30,2024-03-31,CUST894,Arjun,Corporate,Germany,Oceania,Technology,Accessories,Office Desk,637,2,0.08,5
ORD1820,2024-03-31,2024-04-01,CUST589,Anjali,Home Office,Canada,Oceania,Office Supplies,Accessories,Wireless Mouse,1082,8,0.26,-16
ORD1821,2024-04-01,2024-04-02,CUST687,Manoj,Corporate,France,Asia,Furniture,Copiers,Office Desk,1147,9,0.03,181
ORD1822,2024-04-02,2024-04-03,CUST941,Anjali,Corporate,India,Oceania,Technology,Binders,Office Desk,1003,1,0.21,295
ORD1823,2024-04-03,2024-04-04,CUST558,Arjun,Consumer,Australia,North America,Office Supplies,Copiers,Desk Phone,541,5,0.16,178
ORD1824,2024-04-04,2024-04-05,CUST672,Ravi,Consumer,Canada,Asia,Technology,Phones,Office Desk,962,8,0.03,-154
ORD1825,2024-04-05,2024-04-06,CUST314,Arjun,Home Office,Canada,Asia,Technology,Phones,Desk Phone,1326,2,0.07,539
ORD1826,2024-04-06,2024-04-07,CUST504,Ravi,Home Office,India,North America,Furniture,Chairs,Ergonomic Chair,1303,4,0.0,350
ORD1827,2024-04-07,2024-04-08,CUST666,Anjali,Consumer,Germany,Asia,Furniture,Copiers,Wireless Mouse,1592,7,0.14,327
ORD1828,2024-04-08,2024-04-09,CUST280,Priya,Corporate,Germany,Europe,Technology,Chairs,Ink Cartridge,1247,3,0.09,303
ORD1829,2024-04-09,2024-04-10,CUST117,Ravi,Consumer,France,Oceania,Technology,Accessories,Office Desk,1726,5,0.18,-179
ORD1830,2024-04-10,2024-04-11,CUST501,Ravi,Consumer,Canada,North America,Furniture,Phones,Wireless Mouse,1241,8,0.09,12
ORD1831,2024-04-11,2024-04-12,CUST492,Neha,Corporate,France,Asia,Technology,Copiers,Wireless Mouse,219,3,0.09,109
ORD1832,2024-04-12,2024-04-13,CUST334,Karan,Corporate,India,Europe,Furniture,Storage,Desk Phone,1466,4,0.22,460
ORD1833,2024-04-13,2024-04-14,CUST833,Arjun,Home Office,France,Oceania,Technology,Accessories,Laptop Stand,995,9,0.01,552
ORD1834,2024-04-14,2024-04-15,CUST239,Priya,Consumer,Australia,Europe,Technology,Storage,Laptop Stand,844,7,0.27,71
ORD1835,2024-04-15,2024-04-16,CUST564,Ravi,Home Office,Australia,North America,Technology,Binders,Laptop Stand,683,1,0.26,370
ORD1836,2024-04-16,2024-04-17,CUST951,Ravi,Consumer,Germany,Asia,Furniture,Phones,Ink Cartridge,1267,4,0.2,598
ORD1837,2024-04-17,2024-04-18,CUST943,Arjun,Consumer,India,Oceania,Office Supplies,Binders,Ergonomic Chair,1590,4,0.18,1
ORD1838,2024-04-18,2024-04-19,CUST660,Manoj,Corporate,Germany,Asia,Furniture,Phones,Office Desk,78,9,0.27,-169
ORD1839,2024-04-19,2024-04-20,CUST678,Ravi,Consumer,Australia,Oceania,Technology,Chairs,Office Desk,1238,6,0.06,242
ORD1840,2024-04-20,2024-04-21,CUST806,Vikram,Consumer,India,Europe,Office Supplies,Chairs,Ink Cartridge,1495,9,0.02,-39
ORD1841,2024-04-21,2024-04-22,CUST996,Priya,Consumer,Canada,Europe,Furniture,Phones,Ergonomic Chair,388,6,0.07,566
ORD1842,2024-04-22,2024-04-23,CUST123,Karan,Corporate,Australia,Asia,Office Supplies,Copiers,Ink Cartridge,1721,6,0.24,53
ORD1843,2024-04-23,2024-04-24,CUST684,Ravi,Home Office,France,Asia,Furniture,Accessories,Ink Cartridge,1569,5,0.01,320
ORD1844,2024-04-24,2024-04-25,CUST209,Ravi,Home Office,Australia,Asia,Furniture,Phones,Laptop Stand,1438,5,0.17,450
ORD1845,2024-04-25,2024-04-26,CUST153,Priya,Corporate,India,Oceania,Furniture,Chairs,Ergonomic Chair,1906,2,0.3,279
ORD1846,2024-04-26,2024-04-27,CUST653,Ravi,Home Office,Germany,Asia,Furniture,Chairs,Laptop Stand,1415,8,0.26,-191
ORD1847,2024-04-27,2024-04-28,CUST642,Anjali,Home Office,USA,Europe,Technology,Accessories,Ergonomic Chair,549,8,0.16,525
ORD1848,2024-04-28,2024-04-29,CUST696,Vikram,Corporate,Germany,Oceania,Office Supplies,Accessories,Desk Phone,1730,1,0.02,304
ORD1849,2024-04-29,2024-04-30,CUST837,Vikram,Home Office,France,North America,Furniture,Binders,Desk Phone,560,8,0.25,584
ORD1850,2024-04-30,2024-05-01,CUST569,Neha,Corporate,USA,Europe,Technology,Chairs,Office Desk,1400,5,0.18,359
ORD1851,2024-05-01,2024-05-02,CUST946,Anjali,Consumer,Germany,Asia,Office Supplies,Chairs,Ink Cartridge,266,2,0.03,235
ORD1852,2024-05-02,2024-05-03,CUST104,Arjun,Home Office,USA,Asia,Technology,Storage,Ink Cartridge,1374,2,0.03,-90
ORD1853,2024-05-03,2024-05-04,CUST215,Priya,Home Office,USA,North America,Technology,Phones,Ink Cartridge,1205,6,0.27,-48
ORD1854,2024-05-04,2024-05-05,CUST702,Anjali,Corporate,India,Europe,Office Supplies,Phones,Desk Phone,1877,9,0.2,434
ORD1855,2024-05-05,2024-05-06,CUST892,Priya,Home Office,Australia,Europe,Furniture,Binders,Desk Phone,1143,1,0.25,-99
ORD1856,2024-05-06,2024-05-07,CUST774,Arjun,Corporate,Australia,Oceania,Office Supplies,Phones,Desk Phone,1325,6,0.26,552
ORD1857,2024-05-07,2024-05-08,CUST615,Neha,Corporate,Australia,Asia,Technology,Storage,Laptop Stand,1488,9,0.17,-10
ORD1858,2024-05-08,2024-05-09,CUST254,Karan,Consumer,Canada,North America,Furniture,Copiers,Laptop Stand,1860,8,0.16,528
ORD1859,2024-05-09,2024-05-10,CUST752,Neha,Consumer,India,Asia,Technology,Storage,Office Desk,494,6,0.13,362
ORD1860,2024-05-10,2024-05-11,CUST225,Karan,Corporate,Australia,Asia,Technology,Phones,Wireless Mouse,925,3,0.1,-120
ORD1861,2024-05-11,2024-05-12,CUST381,Anjali,Corporate,USA,Oceania,Office Supplies,Phones,Ergonomic Chair,1255,8,0.13,288
ORD1862,2024-05-12,2024-05-13,CUST169,Anjali,Corporate,USA,Asia,Technology,Chairs,Desk Phone,216,9,0.23,-113
ORD1863,2024-05-13,2024-05-14,CUST843,Priya,Consumer,France,Oceania,Technology,Binders,Desk Phone,140,1,0.18,-7
ORD1864,2024-05-14,2024-05-15,CUST305,Ravi,Home Office,Australia,Europe,Furniture,Binders,Wireless Mouse,763,9,0.27,-97
ORD1865,2024-05-15,2024-05-16,CUST311,Anjali,Consumer,Germany,Asia,Furniture,Storage,Desk Phone,1931,6,0.13,582
ORD1866,2024-05-16,2024-05-17,CUST424,Arjun,Corporate,India,Oceania,Technology,Phones,Ergonomic Chair,1604,6,0.18,-105
ORD1867,2024-05-17,2024-05-18,CUST935,Vikram,Home Office,Germany,North America,Technology,Storage,Office Desk,88,4,0.19,222
ORD1868,2024-05-18,2024-05-19,CUST921,Anjali,Consumer,Australia,Asia,Technology,Phones,Wireless Mouse,1199,1,0.18,-3
ORD1869,2024-05-19,2024-05-20,CUST676,Manoj,Consumer,Germany,Europe,Technology,Binders,Desk Phone,1524,8,0.21,-200
ORD1870,2024-05-20,2024-05-21,CUST352,Neha,Consumer,Australia,North America,Furniture,Phones,Ink Cartridge,222,2,0.07,206
ORD1871,2024-05-21,2024-05-22,CUST561,Priya,Home Office,USA,Asia,Furniture,Phones,Desk Phone,702,1,0.15,177
ORD1872,2024-05-22,2024-05-23,CUST338,Karan,Corporate,Canada,Europe,Furniture,Copiers,Laptop Stand,803,2,0.03,-34
ORD1873,2024-05-23,2024-05-24,CUST129,Priya,Home Office,France,Oceania,Furniture,Phones,Ink Cartridge,1293,1,0.12,308
ORD1874,2024-05-24,2024-05-25,CUST400,Karan,Home Office,Australia,Oceania,Furniture,Storage,Laptop Stand,1711,1,0.15,437
ORD1875,2024-05-25,2024-05-26,CUST657,Vikram,Consumer,Germany,North America,Furniture,Chairs,Office Desk,1131,9,0.2,112
ORD1876,2024-05-26,2024-05-27,CUST392,Arjun,Home Office,France,Europe,Furniture,Accessories,Ink Cartridge,1733,1,0.29,392
ORD1877,2024-05-27,2024-05-28,CUST966,Arjun,Consumer,Canada,Asia,Furniture,Phones,Ergonomic Chair,525,4,0.18,217
ORD1878,2024-05-28,2024-05-29,CUST985,Manoj,Consumer,France,North America,Furniture,Chairs,Ergonomic Chair,505,6,0.22,562
ORD1879,2024-05-29,2024-05-30,CUST498,Arjun,Consumer,France,Europe,Office Supplies,Binders,Desk Phone,878,7,0.15,480
ORD1880,2024-05-30,2024-05-31,CUST136,Manoj,Home Office,Canada,Asia,Technology,Accessories,Office Desk,944,2,0.19,276
ORD1881,2024-05-31,2024-06-01,CUST524,Anjali,Corporate,India,North America,Technology,Chairs,Laptop Stand,1434,6,0.02,-128
ORD1882,2024-06-01,2024-06-02,CUST559,Priya,Corporate,Canada,North America,Technology,Accessories,Desk Phone,1074,7,0.08,-60
ORD1883,2024-06-02,2024-06-03,CUST658,Neha,Home Office,India,Asia,Office Supplies,Copiers,Office Desk,436,2,0.11,381
ORD1884,2024-06-03,2024-06-04,CUST981,Manoj,Corporate,Canada,Oceania,Office Supplies,Chairs,Laptop Stand,397,2,0.14,61
ORD1885,2024-06-04,2024-06-05,CUST598,Ravi,Home Office,Canada,Asia,Technology,Binders,Ergonomic Chair,239,7,0.01,139
ORD1886,2024-06-05,2024-06-06,CUST435,Arjun,Corporate,Australia,North America,Technology,Storage,Office Desk,554,1,0.04,107
ORD1887,2024-06-06,2024-06-07,CUST503,Neha,Corporate,USA,Asia,Technology,Chairs,Laptop Stand,1264,8,0.08,44
ORD1888,2024-06-07,2024-06-08,CUST562,Anjali,Home Office,France,Asia,Technology,Binders,Wireless Mouse,1581,3,0.29,314
ORD1889,2024-06-08,2024-06-09,CUST752,Karan,Consumer,Germany,Asia,Technology,Storage,Laptop Stand,1442,6,0.1,136
ORD1890,2024-06-09,2024-06-10,CUST762,Vikram,Corporate,USA,Europe,Furniture,Binders,Office Desk,1482,9,0.14,374
ORD1891,2024-06-10,2024-06-11,CUST336,Karan,Consumer,India,North America,Furniture,Accessories,Desk Phone,873,6,0.06,360
ORD1892,2024-06-11,2024-06-12,CUST817,Neha,Consumer,Canada,North America,Office Supplies,Storage,Wireless Mouse,978,9,0.18,-125
ORD1893,2024-06-12,2024-06-13,CUST335,Ravi,Corporate,France,Oceania,Technology,Chairs,Ink Cartridge,983,7,0.08,-26
ORD1894,2024-06-13,2024-06-14,CUST476,Neha,Consumer,Germany,Europe,Technology,Copiers,Office Desk,1190,9,0.06,-92
ORD1895,2024-06-14,2024-06-15,CUST303,Priya,Corporate,France,Asia,Technology,Accessories,Office Desk,183,2,0.15,-18
ORD1896,2024-06-15,2024-06-16,CUST742,Ravi,Home Office,Germany,Asia,Office Supplies,Storage,Ink Cartridge,107,8,0.0,-9
ORD1897,2024-06-16,2024-06-17,CUST142,Neha,Home Office,Germany,Oceania,Furniture,Accessories,Wireless Mouse,1629,8,0.0,-136
ORD1898,2024-06-17,2024-06-18,CUST181,Priya,Corporate,USA,Oceania,Furniture,Copiers,Desk Phone,734,2,0.07,273
ORD1899,2024-06-18,2024-06-19,CUST201,Vikram,Corporate,Canada,North America,Furniture,Accessories,Ergonomic Chair,721,4,0.01,582
ORD1900,2024-06-19,2024-06-20,CUST872,Ravi,Corporate,USA,Asia,Office Supplies,Binders,Laptop Stand,222,7,0.03,-101
ORD1901,2024-06-20,2024-06-21,CUST218,Ravi,Consumer,Australia,North America,Furniture,Chairs,Desk Phone,1902,4,0.1,343
ORD1902,2024-06-21,2024-06-22,CUST374,Neha,Consumer,USA,North America,Technology,Accessories,Laptop Stand,864,4,0.24,-73
ORD1903,2024-06-22,2024-06-23,CUST423,Manoj,Corporate,Canada,Oceania,Office Supplies,Chairs,Laptop Stand,1222,6,0.17,251
ORD1904,2024-06-23,2024-06-24,CUST391,Neha,Corporate,Australia,Oceania,Office Supplies,Phones,Desk Phone,129,6,0.15,168
ORD1905,2024-06-24,2024-06-25,CUST961,Ravi,Consumer,France,Oceania,Office Supplies,Binders,Laptop Stand,935,3,0.09,-158
ORD1906,2024-06-25,2024-06-26,CUST534,Ravi,Home Office,India,Oceania,Technology,Binders,Ink Cartridge,1286,9,0.28,218
ORD1907,2024-06-26,2024-06-27,CUST987,Priya,Corporate,France,Europe,Furniture,Storage,Ink Cartridge,252,2,0.12,287
ORD1908,2024-06-27,2024-06-28,CUST849,Arjun,Consumer,Germany,Oceania,Furniture,Storage,Laptop Stand,813,6,0.03,-123
ORD1909,2024-06-28,2024-06-29,CUST958,Arjun,Home Office,India,Europe,Furniture,Storage,Ergonomic Chair,1302,7,0.19,69
ORD1910,2024-06-29,2024-06-30,CUST269,Manoj,Consumer,India,Europe,Office Supplies,Accessories,Ink Cartridge,1749,9,0.03,473
ORD1911,2024-06-30,2024-07-01,CUST250,Arjun,Corporate,India,Europe,Technology,Chairs,Ink Cartridge,1300,3,0.1,500
ORD1912,2024-07-01,2024-07-02,CUST480,Arjun,Consumer,Germany,Asia,Technology,Copiers,Desk Phone,1732,3,0.15,558
ORD1913,2024-07-02,2024-07-03,CUST553,Arjun,Consumer,Germany,North America,Office Supplies,Copiers,Desk Phone,1605,7,0.26,527
ORD1914,2024-07-03,2024-07-04,CUST199,Arjun,Home Office,Germany,Asia,Furniture,Copiers,Desk Phone,1514,4,0.15,114
ORD1915,2024-07-04,2024-07-05,CUST519,Ravi,Corporate,Australia,Oceania,Furniture,Storage,Office Desk,1475,8,0.21,-33
ORD1916,2024-07-05,2024-07-06,CUST177,Ravi,Consumer,Australia,North America,Furniture,Copiers,Ink Cartridge,96,7,0.3,138
ORD1917,2024-07-06,2024-07-07,CUST121,Karan,Home Office,USA,Oceania,Office Supplies,Phones,Wireless Mouse,1306,5,0.04,-8
ORD1918,2024-07-07,2024-07-08,CUST340,Vikram,Home Office,Australia,Asia,Furniture,Phones,Office Desk,1378,7,0.08,252
ORD1919,2024-07-08,2024-07-09,CUST990,Priya,Corporate,Canada,Europe,Furniture,Storage,Ink Cartridge,1599,3,0.12,82
ORD1920,2024-07-09,2024-07-10,CUST521,Vikram,Corporate,Germany,Europe,Technology,Binders,Ink Cartridge,1216,2,0.13,135
ORD1921,2024-07-10,2024-07-11,CUST964,Karan,Consumer,India,Europe,Technology,Copiers,Ink Cartridge,1488,6,0.12,189
ORD1922,2024-07-11,2024-07-12,CUST319,Manoj,Home Office,France,Europe,Office Supplies,Binders,Laptop Stand,1586,2,0.27,324
ORD1923,2024-07-12,2024-07-13,CUST833,Manoj,Home Office,India,Asia,Furniture,Phones,Laptop Stand,1446,3,0.21,39
ORD1924,2024-07-13,2024-07-14,CUST650,Karan,Consumer,India,North America,Technology,Binders,Ergonomic Chair,1639,6,0.18,282
ORD1925,2024-07-14,2024-07-15,CUST401,Priya,Home Office,France,Asia,Office Supplies,Chairs,Ink Cartridge,1959,5,0.09,458
ORD1926,2024-07-15,2024-07-16,CUST263,Karan,Corporate,France,Oceania,Office Supplies,Binders,Desk Phone,1332,8,0.25,515
ORD1927,2024-07-16,2024-07-17,CUST525,Neha,Corporate,Germany,Asia,Office Supplies,Accessories,Laptop Stand,705,9,0.29,391
ORD1928,2024-07-17,2024-07-18,CUST710,Karan,Home Office,USA,Oceania,Office Supplies,Copiers,Desk Phone,520,3,0.25,354
ORD1929,2024-07-18,2024-07-19,CUST879,Vikram,Corporate,Germany,Europe,Furniture,Storage,Laptop Stand,1020,3,0.0,257
ORD1930,2024-07-19,2024-07-20,CUST679,Arjun,Consumer,Australia,Asia,Technology,Copiers,Wireless Mouse,1085,3,0.19,-112
ORD1931,2024-07-20,2024-07-21,CUST864,Anjali,Corporate,Australia,Oceania,Furniture,Phones,Wireless Mouse,1403,6,0.02,459
ORD1932,2024-07-21,2024-07-22,CUST302,Ravi,Corporate,Canada,North America,Technology,Phones,Ergonomic Chair,785,1,0.08,-106
ORD1933,2024-07-22,2024-07-23,CUST415,Arjun,Consumer,France,Europe,Furniture,Phones,Ergonomic Chair,833,7,0.02,251
ORD1934,2024-07-23,2024-07-24,CUST206,Priya,Corporate,USA,Europe,Technology,Copiers,Ergonomic Chair,1017,1,0.18,227
ORD1935,2024-07-24,2024-07-25,CUST192,Priya,Corporate,France,Asia,Office Supplies,Copiers,Laptop Stand,407,5,0.21,-50
ORD1936,2024-07-25,2024-07-26,CUST455,Priya,Corporate,Germany,Oceania,Technology,Copiers,Ink Cartridge,1021,8,0.03,313
ORD1937,2024-07-26,2024-07-27,CUST469,Anjali,Consumer,Canada,North America,Office Supplies,Accessories,Desk Phone,1481,4,0.12,175
ORD1938,2024-07-27,2024-07-28,CUST588,Vikram,Home Office,Canada,Asia,Technology,Copiers,Wireless Mouse,717,5,0.14,-179
ORD1939,2024-07-28,2024-07-29,CUST367,Anjali,Corporate,USA,Oceania,Furniture,Accessories,Ergonomic Chair,422,4,0.11,112
ORD1940,2024-07-29,2024-07-30,CUST377,Karan,Home Office,Germany,Asia,Office Supplies,Copiers,Laptop Stand,1081,4,0.04,318
ORD1941,2024-07-30,2024-07-31,CUST825,Ravi,Consumer,Germany,Oceania,Technology,Storage,Desk Phone,1195,8,0.13,5
ORD1942,2024-07-31,2024-08-01,CUST237,Manoj,Home Office,USA,Asia,Office Supplies,Chairs,Office Desk,1421,2,0.23,174
ORD1943,2024-08-01,2024-08-02,CUST765,Priya,Consumer,Germany,North America,Office Supplies,Copiers,Laptop Stand,725,1,0.02,250
ORD1944,2024-08-02,2024-08-03,CUST123,Anjali,Home Office,Canada,North America,Technology,Accessories,Wireless Mouse,139,3,0.02,425
ORD1945,2024-08-03,2024-08-04,CUST842,Anjali,Corporate,France,Europe,Furniture,Chairs,Office Desk,1721,9,0.11,583
ORD1946,2024-08-04,2024-08-05,CUST888,Manoj,Consumer,Canada,Oceania,Furniture,Chairs,Ink Cartridge,747,4,0.28,394
ORD1947,2024-08-05,2024-08-06,CUST157,Priya,Corporate,France,Asia,Office Supplies,Accessories,Wireless Mouse,1389,5,0.2,-22
ORD1948,2024-08-06,2024-08-07,CUST944,Vikram,Corporate,India,Europe,Technology,Copiers,Ink Cartridge,1251,2,0.2,9
ORD1949,2024-08-07,2024-08-08,CUST169,Anjali,Home Office,France,Asia,Furniture,Chairs,Wireless Mouse,589,4,0.11,299
ORD1950,2024-08-08,2024-08-09,CUST583,Manoj,Corporate,Canada,Asia,Furniture,Copiers,Laptop Stand,781,2,0.18,263
ORD1951,2024-08-09,2024-08-10,CUST643,Ravi,Consumer,Canada,Oceania,Office Supplies,Accessories,Laptop Stand,918,2,0.0,-77
ORD1952,2024-08-10,2024-08-11,CUST219,Vikram,Home Office,India,Asia,Office Supplies,Accessories,Laptop Stand,90,4,0.19,-88
ORD1953,2024-08-11,2024-08-12,CUST876,Arjun,Consumer,Germany,Oceania,Technology,Copiers,Office Desk,789,6,0.27,-189
ORD1954,2024-08-12,2024-08-13,CUST457,Vikram,Consumer,Germany,Oceania,Technology,Copiers,Laptop Stand,1777,7,0.18,-75
ORD1955,2024-08-13,2024-08-14,CUST915,Ravi,Consumer,France,North America,Technology,Binders,Ink Cartridge,1996,3,0.26,364
ORD1956,2024-08-14,2024-08-15,CUST857,Karan,Home Office,USA,Oceania,Furniture,Storage,Office Desk,551,3,0.22,130
ORD1957,2024-08-15,2024-08-16,CUST988,Karan,Home Office,Germany,Europe,Furniture,Accessories,Laptop Stand,1008,6,0.04,82
ORD1958,2024-08-16,2024-08-17,CUST243,Anjali,Corporate,France,North America,Furniture,Phones,Office Desk,1218,3,0.27,-61
ORD1959,2024-08-17,2024-08-18,CUST838,Arjun,Corporate,Canada,North America,Office Supplies,Copiers,Wireless Mouse,1274,2,0.02,200
ORD1960,2024-08-18,2024-08-19,CUST245,Arjun,Home Office,Australia,Oceania,Office Supplies,Binders,Ink Cartridge,978,8,0.16,-104
ORD1961,2024-08-19,2024-08-20,CUST346,Neha,Corporate,Germany,North America,Technology,Accessories,Wireless Mouse,1797,5,0.04,316
ORD1962,2024-08-20,2024-08-21,CUST295,Neha,Corporate,France,Europe,Furniture,Accessories,Desk Phone,510,1,0.0,368
ORD1963,2024-08-21,2024-08-22,CUST946,Manoj,Consumer,France,Oceania,Furniture,Copiers,Ink Cartridge,781,3,0.13,-132
ORD1964,2024-08-22,2024-08-23,CUST454,Manoj,Home Office,Australia,North America,Furniture,Binders,Desk Phone,801,8,0.09,-83
ORD1965,2024-08-23,2024-08-24,CUST200,Karan,Home Office,USA,Europe,Technology,Storage,Office Desk,974,4,0.15,-142
ORD1966,2024-08-24,2024-08-25,CUST970,Ravi,Consumer,Canada,Oceania,Technology,Storage,Office Desk,958,7,0.17,-168
ORD1967,2024-08-25,2024-08-26,CUST248,Neha,Consumer,India,Asia,Technology,Copiers,Office Desk,1631,2,0.01,117
ORD1968,2024-08-26,2024-08-27,CUST502,Manoj,Consumer,USA,Oceania,Furniture,Copiers,Laptop Stand,1620,7,0.04,-151
ORD1969,2024-08-27,2024-08-28,CUST639,Manoj,Corporate,Germany,North America,Technology,Copiers,Wireless Mouse,1326,5,0.17,288
ORD1970,2024-08-28,2024-08-29,CUST420,Manoj,Home Office,USA,Asia,Furniture,Copiers,Office Desk,439,5,0.1,-182
ORD1971,2024-08-29,2024-08-30,CUST272,Priya,Consumer,India,North America,Office Supplies,Phones,Ink Cartridge,1667,6,0.22,525
ORD1972,2024-08-30,2024-08-31,CUST793,Manoj,Home Office,India,Asia,Office Supplies,Copiers,Laptop Stand,932,9,0.2,-4
ORD1973,2024-08-31,2024-09-01,CUST499,Neha,Home Office,France,Europe,Office Supplies,Storage,Ink Cartridge,305,6,0.25,249
ORD1974,2024-09-01,2024-09-02,CUST192,Priya,Corporate,Canada,North America,Technology,Chairs,Ergonomic Chair,758,8,0.21,358
ORD1975,2024-09-02,2024-09-03,CUST302,Arjun,Consumer,Australia,Europe,Technology,Binders,Ergonomic Chair,1888,7,0.13,478
ORD1976,2024-09-03,2024-09-04,CUST983,Priya,Consumer,France,North America,Technology,Accessories,Office Desk,1994,9,0.2,251
ORD1977,2024-09-04,2024-09-05,CUST478,Manoj,Corporate,India,Europe,Furniture,Phones,Ink Cartridge,499,4,0.08,88
ORD1978,2024-09-05,2024-09-06,CUST349,Karan,Consumer,France,Oceania,Technology,Accessories,Desk Phone,59,2,0.09,-60
ORD1979,2024-09-06,2024-09-07,CUST771,Karan,Corporate,Australia,Europe,Furniture,Copiers,Laptop Stand,873,7,0.24,-117
ORD1980,2024-09-07,2024-09-08,CUST300,Priya,Consumer,India,North America,Office Supplies,Copiers,Ink Cartridge,847,6,0.13,493
ORD1981,2024-09-08,2024-09-09,CUST243,Anjali,Consumer,India,North America,Technology,Binders,Laptop Stand,1315,1,0.24,190
ORD1982,2024-09-09,2024-09-10,CUST247,Vikram,Consumer,USA,Asia,Furniture,Copiers,Ergonomic Chair,1324,9,0.25,390
ORD1983,2024-09-10,2024-09-11,CUST615,Priya,Consumer,France,Asia,Furniture,Storage,Desk Phone,926,9,0.26,14
ORD1984,2024-09-11,2024-09-12,CUST963,Anjali,Consumer,Canada,Oceania,Furniture,Copiers,Wireless Mouse,1078,2,0.27,325
